rolling,AnchorId,TagID,TOA,POA_SYNC,POA_REPLY
28288,23339,17839,6482,81,82
28288,23339,2812,11267,11,3
28288,2259,17839,6441,205,177
28288,2259,2812,11286,131,138
28288,2812,17839,6467,249,205
28289,31699,17839,12520,4,246
28289,31699,2812,17431,91,85
28289,2259,17839,12490,170,168
28289,2259,2812,17428,129,128
28289,23339,17839,12528,56,49
28289,23339,2812,17410,20,11
28289,2812,17839,12508,219,203
28290,31699,17839,18580,192,193
28290,31699,2812,23577,85,90
28290,2259,17839,18539,159,140
28290,2259,2812,23574,128,138
28290,23339,17839,18583,21,29
28290,23339,2812,23554,18,14
28290,2812,17839,18563,187,166
28291,31699,17839,24616,214,212
28291,31699,2812,29723,93,88
28291,2259,17839,24589,138,130
28291,2259,2812,29720,133,135
28291,23339,17839,24589,65,55
28291,23339,2812,29699,19,11
28291,2812,17839,24583,185,200
28293,31699,17839,36704,144,138
28293,31699,2812,41495,91,92
28293,2259,17839,36686,57,51
28293,2259,2812,41492,141,127
28293,23339,17839,36720,195,194
28293,23339,2812,41478,18,16
28293,2812,17839,36694,103,101
28292,31699,17839,30677,174,143
28292,31699,2812,35864,89,90
28292,2259,17839,30643,111,95
28292,2259,2812,35863,141,136
28292,23339,17839,30677,254,216
28292,23339,2812,35842,6,18
28292,2812,17839,30643,181,106
28294,31699,17839,42773,66,5
28294,31699,2812,47635,91,95
28294,2259,17839,42721,32,199
28294,2259,2812,47636,140,134
28294,23339,17839,42771,160,70
28294,23339,2812,47618,16,1
28294,2812,17839,42764,34,225
28295,31699,17839,48809,229,225
28295,31699,2812,53779,102,98
28295,2259,17839,48779,164,150
28295,2259,2812,53797,21,140
28295,23339,17839,48784,85,81
28295,23339,2812,53762,17,17
28295,2812,17839,48778,207,202
28296,2259,17839,54817,157,154
28296,31699,17839,54865,189,188
28296,31699,2812,59922,100,92
28296,23339,17839,54852,32,5
28296,23339,2812,59909,17,16
28296,2812,17839,54832,203,210
28297,31699,17839,60891,211,180
28297,31699,2812,535,90,88
28297,2259,17839,60872,112,107
28297,2259,2812,540,126,135
28297,23339,17839,60894,14,14
28297,23339,2812,518,16,20
28297,2812,17839,60893,151,137
28298,31699,17839,1429,118,76
28298,31699,2812,6674,98,88
28298,2259,17839,1384,47,41
28298,2259,2812,6680,127,136
28298,23339,17839,1416,181,152
28298,23339,2812,6658,18,18
28298,2812,17839,1399,129,43
28299,31699,17839,7452,60,43
28299,31699,2812,12315,89,97
28299,23339,17839,7452,111,137
28299,23339,2812,12294,16,18
28299,2259,17839,7427,228,223
28299,2259,2812,12308,128,140
28299,2812,17839,7447,22,2
28300,31699,17839,13519,228,165
28300,31699,2812,18455,94,91
28300,23339,17839,13506,47,248
28300,23339,2812,18435,19,16
28300,2259,17839,13479,167,107
28300,2259,2812,18456,139,132
28300,2812,17839,13493,217,110
28302,31699,17839,25624,132,57
28302,31699,2812,30747,85,92
28302,2259,17839,25580,88,240
28302,2259,2812,30744,131,126
28302,23339,17839,25616,207,154
28302,23339,2812,30726,6,22
28302,2812,17839,25604,103,25
28301,31699,17839,19560,39,227
28301,31699,2812,24603,90,91
28301,2259,17839,19530,203,150
28301,2259,2812,24597,124,128
28301,23339,17839,19539,131,69
28301,23339,2812,24582,10,14
28301,2812,17839,19531,248,199
28303,31699,17839,31672,10,173
28303,31699,2812,36887,92,92
28303,2259,17839,31630,170,106
28303,2259,2812,36883,133,132
28303,23339,17839,31687,52,244
28303,23339,2812,36870,10,255
28303,2812,17839,31660,236,102
28304,31699,17839,37715,113,51
28304,31699,2812,42518,91,92
28304,2259,17839,37690,38,215
28304,2259,2812,42519,141,143
28304,23339,17839,37708,210,143
28304,23339,2812,42502,16,9
28304,2812,17839,37704,92,10
28305,31699,17839,43772,20,176
28305,31699,2812,48668,90,92
28305,2259,17839,43738,179,114
28305,2259,2812,48663,126,129
28305,23339,17839,43761,69,15
28305,23339,2812,48647,20,255
28305,2812,17839,43731,250,189
28306,2259,17839,49788,53,10
28306,2259,2812,54807,133,135
28306,31699,17839,49816,128,80
28306,31699,2812,54811,95,92
28306,23339,17839,49804,224,189
28306,23339,2812,54787,12,10
28306,2812,17839,49817,88,31
28307,31699,17839,55875,3,196
28307,31699,2812,60955,91,91
28307,23339,17839,55844,88,38
28307,23339,2812,60934,12,19
28307,2259,17839,55828,213,158
28307,2259,2812,60951,148,135
28307,2812,17839,55835,17,195
28308,31699,17839,61915,151,114
28308,31699,2812,1567,89,93
28308,2259,17839,61892,72,30
28308,2259,2812,1559,135,128
28308,23339,17839,61896,1,219
28308,23339,2812,1542,22,2
28308,2812,17839,61898,113,71
28309,31699,17839,2440,38,237
28309,31699,2812,7703,91,91
28309,2259,17839,2400,231,174
28309,2259,2812,7704,127,139
28309,23339,17839,2440,120,57
28309,23339,2812,7683,18,16
28309,2812,17839,2428,10,223
28310,31699,17839,8474,173,106
28310,31699,2812,13343,84,84
28310,2259,17839,8451,97,39
28310,2259,2812,13336,138,135
28310,23339,17839,8466,23,194
28310,23339,2812,13314,22,12
28310,2812,17839,8463,137,72
28312,31699,17839,20582,107,26
28312,31699,2812,25625,93,95
28312,23339,17839,20560,206,148
28312,23339,2812,25603,18,16
28312,2259,17839,20548,34,207
28312,2259,2812,25622,135,127
28312,2812,17839,20550,69,4
28311,31699,17839,14540,248,182
28311,31699,2812,19479,93,92
28311,2259,17839,14496,201,122
28311,2259,2812,19480,137,141
28311,23339,17839,14524,93,20
28311,23339,2812,19462,16,10
28311,2812,17839,14506,25,145
28314,31699,17839,32694,99,186
28314,31699,2812,37915,97,91
28314,2259,17839,32650,28,144
28314,2259,2812,37911,140,139
28314,23339,17839,32662,198,28
28314,23339,2812,37892,18,19
28314,2812,17839,32651,65,190
28313,31699,17839,26640,188,146
28313,31699,2812,31763,95,79
28313,23339,17839,26634,30,222
28313,23339,2812,31751,5,10
28313,2259,17839,26603,145,67
28313,2259,2812,31766,137,129
28313,2812,17839,26615,224,93
28315,31699,17839,38739,110,44
28315,31699,2812,43547,86,91
28315,23339,17839,38716,216,160
28315,23339,2812,43527,3,16
28315,2259,17839,38708,33,223
28315,2259,2812,43543,132,139
28315,2812,17839,38724,90,3
28316,2259,17839,44747,163,89
28316,31699,17839,44797,234,146
28316,31699,2812,49686,100,92
28316,23339,17839,44780,55,219
28316,23339,2812,49667,25,21
28316,2812,17839,44766,200,139
28318,31699,17839,56908,181,132
28318,31699,2812,61979,91,92
28318,2259,17839,56849,141,93
28318,2259,2812,61975,137,135
28318,23339,17839,56894,20,203
28318,23339,2812,61955,0,9
28318,2812,17839,56854,195,140
28317,31699,17839,50847,64,26
28317,31699,2812,55835,95,90
28317,2259,17839,50814,242,192
28317,2259,2812,55831,135,134
28317,23339,17839,50826,160,130
28317,23339,2812,55811,18,20
28317,2812,17839,50829,29,244
28319,31699,17839,62941,84,23
28319,31699,2812,2587,92,87
28319,2259,17839,62920,25,183
28319,2259,2812,2583,135,140
28319,23339,17839,62946,191,67
28319,23339,2812,2566,2,17
28319,2812,17839,62930,56,229
28320,31699,17839,3471,166,73
28320,31699,2812,8731,90,90
28320,2259,17839,3429,109,35
28320,2259,2812,8728,139,142
28320,23339,17839,3467,236,161
28320,23339,2812,8707,17,20
28320,2812,17839,3441,159,40
28321,31699,17839,9505,11,188
28321,31699,2812,14363,91,90
28321,2259,17839,9481,177,99
28321,2259,2812,14360,134,146
28321,23339,17839,9516,72,233
28321,23339,2812,14336,20,18
28321,2812,17839,9499,202,146
28322,31699,17839,15571,44,219
28322,31699,2812,20507,90,91
28322,2259,17839,15533,244,161
28322,2259,2812,20504,142,143
28322,23339,17839,15554,140,74
28322,23339,2812,20483,26,12
28322,2812,17839,15543,13,178
28323,31699,17839,21618,135,15
28323,31699,2812,26651,91,90
28323,2259,17839,21585,56,225
28323,2259,2812,26648,128,133
28323,23339,17839,21610,5,100
28323,23339,2812,26627,12,11
28323,2812,17839,21590,114,27
28325,31699,17839,33729,36,176
28325,31699,2812,38940,91,99
28325,2259,17839,33702,205,123
28325,2259,2812,38935,148,148
28325,23339,17839,33709,94,10
28325,23339,2812,38911,14,18
28325,2812,17839,33697,3,150
28324,31699,17839,27671,185,93
28324,31699,2812,32795,84,89
28324,2259,17839,27643,100,35
28324,2259,2812,32792,131,140
28324,23339,17839,27648,25,210
28324,23339,2812,32770,16,15
28324,2812,17839,27648,144,60
28326,31699,17839,39771,86,19
28326,31699,2812,44571,91,89
28326,23339,17839,39751,201,129
28326,23339,2812,44547,16,20
28326,2259,17839,39741,10,196
28326,2259,2812,44568,141,142
28326,2812,17839,39763,51,231
28328,31699,17839,51875,11,185
28328,31699,2812,56851,94,93
28328,2259,17839,51849,179,84
28328,2259,2812,56856,134,133
28328,23339,17839,51874,62,4
28328,23339,2812,56836,20,12
28328,2812,17839,51882,212,114
28327,31699,17839,45836,179,110
28327,31699,2812,50715,87,87
28327,23339,17839,45805,32,194
28327,23339,2812,50695,20,19
28327,2259,17839,45799,133,49
28327,2259,2812,50713,134,137
28327,2812,17839,45799,195,76
28329,31699,17839,57936,23,182
28329,31699,2812,63001,90,92
28329,2259,17839,57907,235,85
28329,2259,2812,62998,128,140
28329,23339,17839,57939,88,28
28329,23339,2812,62981,10,17
28329,2812,17839,57921,11,133
28330,31699,17839,63988,63,187
28330,31699,2812,3602,91,89
28330,2259,17839,63954,229,157
28330,2259,2812,3609,128,137
28330,23339,17839,63988,105,59
28330,23339,2812,3584,20,16
28330,2812,17839,63959,29,199
28331,2259,17839,4487,55,209
28331,2259,2812,9751,122,125
28331,31699,17839,4512,133,38
28331,31699,2812,9764,87,91
28331,23339,17839,4497,220,140
28331,23339,2812,9732,16,10
28331,2812,17839,4503,80,251
28332,31699,17839,10575,169,55
28332,31699,2812,15387,86,92
28332,2259,17839,10543,103,236
28332,2259,2812,15379,141,140
28332,23339,17839,10554,17,145
28332,23339,2812,15362,12,19
28332,2812,17839,10550,153,17
28333,31699,17839,16627,238,123
28333,31699,2812,21531,92,89
28333,2259,17839,16587,166,58
28333,2259,2812,21528,134,133
28333,23339,17839,16594,84,255
28333,23339,2812,21510,9,17
28333,2812,17839,16590,203,133
28334,31699,17839,22679,24,204
28334,31699,2812,27672,91,90
28334,23339,17839,22660,134,55
28334,23339,2812,27651,3,10
28334,2259,17839,22653,233,137
28334,2259,2812,27675,131,133
28334,2812,17839,22673,231,158
28335,31699,17839,28730,143,59
28335,31699,2812,33819,97,91
28335,2259,17839,28687,52,26
28335,2259,2812,33816,130,133
28335,23339,17839,28726,185,190
28335,23339,2812,33795,10,20
28335,2812,17839,28698,117,77
28336,2259,17839,34753,209,149
28336,31699,17839,34777,20,227
28336,31699,2812,39965,96,92
28336,23339,17839,34767,119,75
28336,23339,2812,39938,12,22
28336,2812,17839,34762,237,189
28337,31699,17839,40840,142,50
28337,31699,2812,46103,85,85
28337,2259,17839,40787,91,253
28337,2259,2812,46100,141,134
28337,23339,17839,40808,20,157
28337,23339,2812,46082,13,18
28337,2812,17839,40787,141,61
28338,31699,17839,46872,242,186
28338,31699,2812,51740,90,88
28338,2259,17839,46848,163,92
28338,2259,2812,51737,132,136
28338,23339,17839,46859,78,28
28338,23339,2812,51719,2,12
28338,2812,17839,46866,192,128
28339,31699,17839,52938,72,243
28339,31699,2812,57883,91,93
28339,23339,17839,52921,206,89
28339,23339,2812,57858,19,9
28339,2259,17839,52898,36,190
28339,2259,2812,57881,141,145
28339,2812,17839,52900,86,208
28340,31699,17839,58980,179,87
28340,31699,2812,64028,95,90
28340,2259,17839,58948,97,8
28340,2259,2812,64024,149,132
28340,23339,17839,58951,29,210
28340,23339,2812,64003,21,15
28340,2812,17839,58955,139,59
28341,31699,17839,65040,237,145
28341,31699,2812,4634,88,86
28341,2259,17839,65006,172,85
28341,2259,2812,4631,126,132
28341,23339,17839,65032,78,212
28341,23339,2812,4611,13,10
28341,2812,17839,65023,212,112
28342,31699,17839,5554,67,195
28342,31699,2812,10779,89,95
28342,2259,17839,5522,232,157
28342,2259,2812,10772,135,131
28342,23339,17839,5557,113,34
28342,23339,2812,10755,12,21
28342,2812,17839,5535,34,189
28343,31699,17839,11605,80,4
28343,31699,2812,16412,92,80
28343,2259,17839,11583,18,160
28343,2259,2812,16407,140,140
28343,23339,17839,11615,179,74
28343,23339,2812,16387,18,20
28343,2812,17839,11591,50,207
28344,31699,17839,17662,160,20
28344,31699,2812,22555,90,93
28344,2259,17839,17629,64,224
28344,2259,2812,22551,136,142
28344,23339,17839,17636,10,116
28344,23339,2812,22535,13,16
28344,2812,17839,17631,129,14
28345,31699,17839,23713,208,158
28345,31699,2812,28700,90,89
28345,23339,17839,23688,63,0
28345,23339,2812,28679,17,20
28345,2259,17839,23694,151,62
28345,2259,2812,28695,137,135
28345,2812,17839,23693,190,120
28346,31699,17839,29772,20,181
28346,31699,2812,34844,91,90
28346,23339,17839,29761,118,27
28346,23339,2812,34819,18,19
28346,2259,17839,29730,231,119
28346,2259,2812,34839,127,135
28346,2812,17839,29743,2,160
28347,31699,17839,35817,80,208
28347,31699,2812,40987,96,91
28347,23339,17839,35813,133,84
28347,23339,2812,40961,17,12
28347,2259,17839,35786,236,162
28347,2259,2812,40984,137,134
28347,2812,17839,35802,31,193
28348,31699,17839,41881,75,2
28348,31699,2812,47132,90,92
28348,23339,17839,41868,182,79
28348,23339,2812,47107,11,18
28348,2259,17839,41843,39,170
28348,2259,2812,47128,147,135
28348,2812,17839,41863,44,213
28349,31699,17839,47930,148,247
28349,31699,2812,52763,84,84
28349,2259,17839,47888,52,198
28349,2259,2812,52756,128,137
28349,23339,17839,47926,201,72
28349,23339,2812,52739,4,10
28349,2812,17839,47894,104,13
28350,31699,17839,53985,142,38
28350,31699,2812,58907,92,88
28350,2259,17839,53950,69,211
28350,2259,2812,58904,138,127
28350,23339,17839,53978,225,145
28350,23339,2812,58887,8,5
28350,2812,17839,53976,95,254
28352,31699,17839,549,22,180
28352,31699,2812,5663,91,91
28352,23339,17839,546,62,21
28352,23339,2812,5636,11,18
28352,2259,17839,521,186,95
28352,2259,2812,5656,127,133
28352,2812,17839,532,222,143
28351,31699,17839,60045,177,94
28351,31699,2812,65052,99,92
28351,23339,17839,60039,1,162
28351,23339,2812,65028,18,10
28351,2259,17839,60008,119,46
28351,2259,2812,65048,141,140
28351,2812,17839,60005,189,58
28353,31699,17839,6606,45,244
28353,31699,2812,11799,91,99
28353,2259,17839,6577,1,171
28353,2259,2812,11798,133,138
28353,23339,17839,6600,155,84
28353,23339,2812,11783,15,0
28353,2812,17839,6578,81,208
28354,23339,2812,17412,16,18
28354,31699,17839,12655,189,61
28354,31699,2812,17435,92,98
28354,2259,17839,12627,99,19
28354,2259,2812,17431,142,147
28354,2812,17839,12631,139,72
28355,31699,17839,18715,191,99
28355,31699,2812,23580,99,91
28355,23339,17839,18710,33,210
28355,23339,2812,23555,22,21
28355,2259,17839,18684,139,39
28355,2259,2812,23576,141,143
28355,2812,17839,18701,159,59
28356,31699,17839,24771,16,131
28356,31699,2812,29724,93,89
28356,2259,17839,24730,172,72
28356,2259,2812,29719,143,136
28356,23339,17839,24767,68,205
28356,23339,2812,29702,18,22
28356,2812,17839,24734,230,106
28357,31699,17839,30812,249,134
28357,31699,2812,35869,88,93
28357,2259,17839,30793,159,43
28357,2259,2812,35865,139,142
28357,23339,17839,30811,82,196
28357,23339,2812,35848,17,253
28357,2812,17839,30796,204,101
28358,31699,17839,36880,221,69
28358,31699,2812,42012,87,91
28358,23339,17839,36883,53,133
28358,23339,2812,41987,17,14
28358,2259,17839,36846,174,10
28358,2259,2812,42000,133,137
28358,2812,17839,36862,236,37
28359,31699,17839,42934,209,56
28359,31699,2812,48159,83,90
28359,2259,17839,42898,116,27
28359,2259,2812,48152,131,131
28359,23339,17839,42937,244,183
28359,23339,2812,48130,16,19
28359,2812,17839,42898,174,80
28360,31699,17839,48985,193,41
28360,31699,2812,53793,91,88
28360,23339,17839,48986,8,146
28360,23339,2812,53767,14,19
28360,2259,17839,48963,132,215
28360,2259,2812,53784,140,127
28360,2812,17839,48976,161,18
28361,31699,17839,55055,148,254
28361,31699,2812,59932,93,97
28361,23339,17839,55054,223,76
28361,23339,2812,59908,10,17
28361,2259,17839,55017,86,200
28361,2259,2812,59928,138,134
28361,2812,17839,55024,146,224
28362,31699,17839,61099,161,86
28362,31699,2812,541,86,87
28362,2259,17839,61069,80,10
28362,2259,2812,535,148,133
28362,23339,17839,61075,17,200
28362,23339,2812,515,20,18
28362,2812,17839,61063,134,74
28363,31699,17839,1618,249,159
28363,31699,2812,6688,88,93
28363,23339,17839,1603,78,8
28363,23339,2812,6663,8,5
28363,2259,17839,1588,185,79
28363,2259,2812,6680,126,123
28363,2812,17839,1594,213,109
28364,31699,17839,7671,58,178
28364,31699,2812,12828,90,89
28364,2259,17839,7640,230,112
28364,2259,2812,12819,116,126
28364,23339,17839,7648,157,24
28364,23339,2812,12807,8,17
28364,2812,17839,7637,20,196
28365,31699,17839,13718,58,200
28365,31699,2812,18972,94,92
28365,23339,17839,13725,146,15
28365,23339,2812,18947,10,13
28365,2259,17839,13703,234,112
28365,2259,2812,18967,145,141
28365,2812,17839,13723,18,139
28366,31699,17839,19785,43,178
28366,31699,2812,24603,88,94
28366,2259,17839,19747,244,133
28366,2259,2812,24600,129,136
28366,23339,17839,19786,138,18
28366,23339,2812,24587,255,12
28366,2812,17839,19756,67,157
28367,31699,17839,25837,28,55
28367,31699,2812,30743,91,92
28367,2259,17839,25803,216,9
28367,2259,2812,30744,140,126
28367,23339,17839,25817,138,148
28367,23339,2812,30727,25,1
28367,2812,17839,25811,254,71
28368,31699,17839,31897,150,16
28368,31699,2812,36892,89,93
28368,2259,17839,31878,84,189
28368,2259,2812,36888,140,135
28368,23339,17839,31893,226,126
28368,23339,2812,36867,14,15
28368,2812,17839,31894,112,223
28369,31699,17839,37961,116,247
28369,31699,2812,43032,98,87
28369,23339,17839,37939,172,87
28369,23339,2812,43011,16,13
28369,2259,17839,37922,51,193
28369,2259,2812,43032,132,140
28369,2812,17839,37925,109,211
28370,31699,17839,44005,125,4
28370,31699,2812,49179,82,91
28370,2259,17839,43975,46,170
28370,2259,2812,49176,135,130
28370,23339,17839,44009,198,44
28370,23339,2812,49156,19,19
28370,2812,17839,43989,84,218
28371,31699,17839,50070,79,239
28371,31699,2812,55324,90,93
28371,2259,17839,50037,29,163
28371,2259,2812,55320,135,142
28371,23339,17839,50071,166,86
28371,23339,2812,55299,18,7
28371,2812,17839,50051,54,207
28373,31699,17839,62174,149,25
28373,31699,2812,1559,98,89
28373,2259,17839,62143,83,203
28373,2259,2812,1559,141,133
28373,23339,17839,62162,243,132
28373,23339,2812,1539,22,18
28373,2812,17839,62154,117,237
28372,31699,17839,56120,156,8
28372,31699,2812,60956,94,88
28372,2259,17839,56089,56,209
28372,2259,2812,60951,136,137
28372,23339,17839,56118,218,85
28372,23339,2812,60932,12,11
28372,2812,17839,56088,131,12
28374,31699,17839,2699,117,242
28374,31699,2812,7708,91,92
28374,2259,17839,2668,43,164
28374,2259,2812,7704,131,136
28374,23339,17839,2684,185,77
28374,23339,2812,7687,14,0
28374,2812,17839,2673,118,194
28375,31699,17839,8754,97,186
28375,31699,2812,13856,95,95
28375,2259,17839,8720,21,136
28375,2259,2812,13847,137,132
28375,23339,17839,8730,206,11
28375,23339,2812,13827,10,7
28375,2812,17839,8722,53,189
28376,31699,17839,14808,5,121
28376,31699,2812,20000,89,91
28376,23339,17839,14821,73,194
28376,23339,2812,19971,19,17
28376,2259,17839,14790,198,41
28376,2259,2812,19991,148,134
28376,2812,17839,14802,228,87
28377,31699,17839,20882,184,32
28377,31699,2812,26140,95,94
28377,2259,17839,20839,135,239
28377,2259,2812,26135,136,141
28377,23339,17839,20846,26,136
28377,23339,2812,26115,16,18
28377,2812,17839,20839,206,251
28378,31699,17839,26919,140,14
28378,31699,2812,31767,90,85
28378,23339,17839,26938,183,56
28378,23339,2812,31748,5,10
28378,2259,17839,26892,39,178
28378,2259,2812,31768,133,130
28378,2812,17839,26907,83,227
28379,31699,17839,32990,71,207
28379,31699,2812,37911,93,86
28379,2259,17839,32956,27,133
28379,2259,2812,37912,141,144
28379,23339,17839,32993,178,9
